------------------------------------------
|Sort criteria |Ascdg|Descending|Subtotal|
|----------------------------------------|
|Sales document|  X  |          |   X    |
|Item (SD)     |  X  |          |        |
------------------------------------------
---------------------------
|Data statistics|Number of|
|-------------------------|
|Records passed |    4,312|
---------------------------
27.12.2019                                                            Open Orders Report                                                                2
-----------------------------------------------------------------------------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------------------------------------------------------------------------
|SD Doc.|Material          |Long Material Number                    |Plnt|Name 1                             |Quantity|Req.Delivy|Conf Date |   Curr Price|
|6019377|385-9300000164-000|                                        |1100|W R SYSTEMS LTD                    |     10 |24.01.2020|23.03.2020|        0.00 |
|6019377|390-9300000028-003|                                        |1100|W R SYSTEMS LTD                    |     10 |24.01.2020|23.03.2020|        0.00 |
|6019377|XVR16-24301020    |                                        |1100|W R SYSTEMS LTD                    |     10 |31.01.2020|02.04.2020|    6,602.40 |
|6019377|M007876R-24301020 |350-9300007876-24301020                 |1100|W R SYSTEMS LTD                    |     10 |31.01.2020|02.04.2020|        0.00 |
|6019377|385-9300000164-000|                                        |1100|W R SYSTEMS LTD                    |     10 |31.01.2020|02.04.2020|        0.00 |
|6019377|390-9300000028-003|                                        |1100|W R SYSTEMS LTD                    |     10 |31.01.2020|02.04.2020|        0.00 |
|6019377|XVR16-24301020    |                                        |1100|W R SYSTEMS LTD                    |     10 |07.02.2020|09.04.2020|    6,602.40 |
|6019377|M007876R-24301020 |350-9300007876-24301020                 |1100|W R SYSTEMS LTD                    |     10 |07.02.2020|09.04.2020|        0.00 |
|6019377|385-9300000164-000|                                        |1100|W R SYSTEMS LTD                    |     10 |07.02.2020|09.04.2020|        0.00 |
|6019377|390-9300000028-003|                                        |1100|W R SYSTEMS LTD                    |     10 |07.02.2020|09.04.2020|        0.00 |
|6019377|FREIGHT-1100      |                                        |1100|W R SYSTEMS LTD                    |      1 |30.11.2019|16.12.2019|       50.00 |
|6019383|HEALTHCHECK-PLM   |                                        |1100|LOCKHEED MARTIN - Syracuse         |      1 |01.08.2019|07.10.2019|    6,575.00 |
|6019386|PPC8A-9ABS        |                                        |2000|LOCKHEED MARTIN                    |     20 |15.03.2020|15.03.2020|   12,419.00 |
|6019388|RM921NBP-24FX-A-N |                                        |1100|LOCKHEED MARTIN                    |     12 |05.03.2020|26.03.2020|    9,407.00 |
|6019390|XVR16-34330110    |                                        |1100|NAVY ERP PAYMENT OFFICE            |     20 |22.02.2020|22.02.2020|    7,190.00 |
|6019390|M007876R-34330110 |350-9300007876-34330110                 |1100|NAVY ERP PAYMENT OFFICE            |     20 |22.02.2020|22.02.2020|        0.00 |
|6019390|385-9300000164-000|                                        |1100|NAVY ERP PAYMENT OFFICE            |     20 |22.02.2020|22.02.2020|        0.00 |
|6019390|390-9300000028-003|                                        |1100|NAVY ERP PAYMENT OFFICE            |     20 |22.02.2020|22.02.2020|        0.00 |
|6019390|XVR16-34330110    |                                        |1100|NAVY ERP PAYMENT OFFICE            |      8 |22.02.2020|22.02.2020|    7,190.00 |
|6019390|M007876R-34330110 |350-9300007876-34330110                 |1100|NAVY ERP PAYMENT OFFICE            |      8 |22.02.2020|22.02.2020|        0.00 |
-----------------------------------------------------------------------------------------------------------------------------------------------------------
27.12.2019                                                            Open Orders Report                                                               46
-----------------------------------------------------------------------------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------------------------------------------------------------------------
|SD Doc.|Material          |Long Material Number                    |Plnt|Name 1                             |Quantity|Req.Delivy|Conf Date |   Curr Price|
|---------------------------------------------------------------------------------------------------------------------------------------------------------|
|6019390|385-9300000164-000|                                        |1100|NAVY ERP PAYMENT OFFICE            |      8 |22.02.2020|22.02.2020|        0.00 |
|6019390|390-9300000028-003|                                        |1100|NAVY ERP PAYMENT OFFICE            |      8 |22.02.2020|22.02.2020|        0.00 |
|6019390|FREIGHT-1100      |                                        |1100|NAVY ERP PAYMENT OFFICE            |      1 |22.02.2020|22.02.2020|       50.00 |
|6019391|RAR15X-1084DCQ2   |RAR15-XMC-IT-1084DC1Q2                  |1800|ABACO SYSTEMS LTD                  |      4 |19.12.2019|19.12.2020|    1,480.60 |
|6019391|1400-118          |                                        |1800|ABACO SYSTEMS LTD                  |      4 |19.12.2019|19.12.2020|        0.00 |
|6019391|2RAR15X-1084DCQ2  |2RAR15-XMC-IT-1084DC1Q2                 |1800|ABACO SYSTEMS LTD                  |      4 |19.12.2019|19.12.2020|        0.00 |
|6019396|NRE-MAP-SBC       |                                        |1100|RAYTHEON COMPANY                   |      1 |15.02.2020|          |  117,750.00 |
|6019396|NRE-MAP-SBC       |                                        |1100|RAYTHEON COMPANY                   |      1 |10.04.2020|          |   78,500.00 |
|6019396|NRE-MAP-SBC       |                                        |1100|RAYTHEON COMPANY                   |      1 |24.04.2020|24.04.2020|   78,500.00 |
|6019396|NRE-MAP-SBC       |                                        |1100|RAYTHEON COMPANY                   |      1 |24.04.2020|24.04.2020|   39,250.00 |
|6019396|NRE-MAP-SBC       |                                        |1100|RAYTHEON COMPANY                   |      1 |11.06.2020|          |  147,000.00 |
|6019396|PM_ACTION_REQ_COM |                                        |1100|RAYTHEON COMPANY                   |      4 |11.06.2020|          |   10,568.00 |
|6019396|PM_ACTION_REQ_COM |                                        |1100|RAYTHEON COMPANY                   |      4 |11.06.2020|          |   17,981.00 |
|6019396|PM_ACTION_REQ_COM |                                        |1100|RAYTHEON COMPANY                   |      4 |17.12.2020|          |   10,568.00 |
|6019396|NRE-MAP-SBC       |                                        |1100|RAYTHEON COMPANY                   |      1 |17.12.2020|          |    5,150.00 |
|6019396|NRE-MAP-SBC       |                                        |1100|RAYTHEON COMPANY                   |      1 |17.12.2020|          |    5,150.00 |
|6019396|PM_ACTION_REQ_COM |                                        |1100|RAYTHEON COMPANY                   |      4 |17.12.2020|          |   17,981.00 |
|6019396|SOURCE-INSP -0001 |SOURCE-INSP REQUIRED                    |1100|RAYTHEON COMPANY                   |      1 |17.12.2020|          |    1,000.00 |
|6019396|SOURCE-INSP -0001 |SOURCE-INSP REQUIRED                    |1100|RAYTHEON COMPANY                   |      1 |17.12.2020|          |    1,000.00 |
|6019400|VME-3113B-000005  |                                        |1100|Hydril USA Distribution LLC        |     19 |02.12.2019|26.12.2019|    2,795.58 |
|6019400|S203113R-000005   |332-9320003113-000005                   |1100|Hydril USA Distribution LLC        |     19 |02.12.2019|26.12.2019|        0.00 |
|6019403|CEI-430A2402JZ1   |                                        |1800|LEE AIR, INC.                      |     20 |17.02.2020|17.02.2020|    2,785.32 |
|6019403|2CEI-430A2402JZ1  |                                        |1800|LEE AIR, INC.                      |     20 |17.02.2020|17.02.2020|        0.00 |
|6019403|CEI-430A2402JZ1   |                                        |1800|LEE AIR, INC.                      |     20 |15.04.2020|15.04.2020|    2,785.32 |
|6019403|2CEI-430A2402JZ1  |                                        |1800|LEE AIR, INC.                      |     20 |15.04.2020|15.04.2020|        0.00 |
|6019403|CEI-430A2402JZ1   |                                        |1800|LEE AIR, INC.                      |     20 |15.05.2020|15.05.2020|    2,785.32 |
|6019403|2CEI-430A2402JZ1  |                                        |1800|LEE AIR, INC.                      |     20 |15.05.2020|15.05.2020|        0.00 |
|6019406|331-309317-001    |                                        |1100|APPLIED MATERIALS INC-Dallas       |  5,340 |27.09.2019|          |        0.00 |
|6019406|308-0000001059-000|308-0000001059-000                      |1100|APPLIED MATERIALS INC-Dallas       |  2,511 |27.09.2019|          |        0.00 |
|6019406|331-502384-000    |                                        |1100|APPLIED MATERIALS INC-Dallas       |  1,979 |27.09.2019|          |        0.00 |
|6019406|331-502391-000    |                                        |1100|APPLIED MATERIALS INC-Dallas       |    671 |27.09.2019|          |        0.00 |
|6019406|81A7512-0002      |                                        |1100|APPLIED MATERIALS INC-Dallas       |  2,810 |27.09.2019|          |        0.00 |
|6019415|DAQNET/101        |                                        |2000|LEIDOS, INC                        |      8 |18.05.2020|18.05.2020|   24,574.00 |
|6019418|0090-08620        |                                        |1100|Celestica Electronics (M) SDN BHD  |      1 |20.01.2020|29.01.2020|    9,338.00 |
|6019419|0090-08620        |                                        |1100|Celestica Electronics (M) SDN BHD  |      1 |20.01.2020|29.01.2020|    9,338.00 |
|6019420|0090-08620        |                                        |1100|Celestica Electronics (M) SDN BHD  |      1 |03.02.2020|06.02.2020|    9,338.00 |
|6019421|0090-08620        |                                        |1100|Celestica Electronics (M) SDN BHD  |      1 |03.02.2020|06.02.2020|    9,338.00 |
|6019422|0090-08620        |                                        |1100|Celestica Electronics (M) SDN BHD  |      1 |17.02.2020|17.02.2020|    9,338.00 |
|6019428|0090-08620        |                                        |1100|Celestica Electronics (M) SDN BHD  |      1 |07.02.2020|07.02.2020|    9,338.00 |
|6019429|0090-08620        |                                        |1100|Celestica Electronics (M) SDN BHD  |      3 |24.01.2020|06.02.2020|    9,338.00 |
|6019429|0090-08620        |                                        |1100|Celestica Electronics (M) SDN BHD  |      8 |31.01.2020|13.02.2020|    9,338.00 |
|6019429|0090-08620        |                                        |1100|Celestica Electronics (M) SDN BHD  |      2 |10.02.2020|21.02.2020|    9,338.00 |
|6019431|PMC676RCSC        |                                        |1100|W R SYSTEMS LTD                    |     13 |07.02.2020|07.02.2020|    1,098.00 |
|6019431|FREIGHT-1100      |                                        |1100|W R SYSTEMS LTD                    |      1 |07.02.2020|07.02.2020|      400.00 |
|6019433|XCR15-32232510    |                                        |1100|PARAS SPACE TECHNOLOGIES PTE LTD   |      8 |22.01.2020|28.02.2020|    5,991.00 |
|6019433|M7844R-32232510   |350-9300657844-32232510                 |1100|PARAS SPACE TECHNOLOGIES PTE LTD   |      8 |22.01.2020|28.02.2020|        0.00 |
|6019433|385-9300000153-000|                                        |1100|PARAS SPACE TECHNOLOGIES PTE LTD   |      8 |22.01.2020|28.02.2020|        0.00 |
|6019434|VME-1182A-030002  |                                        |1100|TEVET LLC                          |     10 |03.01.2020|22.02.2020|    2,459.70 |
|6019434|VME-1182A-060002  |                                        |1100|TEVET LLC                          |     10 |03.01.2020|22.02.2020|    2,459.70 |
|6019435|XVB603-14112010   |                                        |1100|LH4 ASSOCIATES LLC                 |      2 |18.10.2019|24.02.2020|    6,630.00 |
|6019435|M7880R-14112010   |350-9300007880-14112010                 |1100|LH4 ASSOCIATES LLC                 |      2 |18.10.2019|24.02.2020|        0.00 |
|6019440|XVB603-14210000   |                                        |1100|USNR-WOODLAND                      |      2 |28.10.2019|03.01.2020|    4,594.00 |
|6019440|M7880R-14210000   |350-9300007880-14210000                 |1100|USNR-WOODLAND                      |      2 |28.10.2019|03.01.2020|        0.00 |
|6019441|6370-003701       |6370-003701                             |1700|SEED CORE Co Limited               |      1 |05.02.2020|06.03.2020|   25,510.35 |
|6019441|DSP-SERVICE-FEE   |                                        |1700|SEED CORE Co Limited               |      1 |05.02.2020|06.03.2020|    3,000.00 |
|6019441|VP880-ASY-S0007   |VP880-K115-2-C-N-AC-168-3-00-8G         |1700|SEED CORE Co Limited               |      1 |05.02.2020|06.03.2020|   16,698.25 |
|6019441|BSP-VP880-L-S0002 |                                        |1700|SEED CORE Co Limited               |      1 |05.02.2020|06.03.2020|    5,700.00 |
|6019442|XVR16-24210000    |                                        |1100|VME Tech, Inc.                     |      7 |28.02.2020|05.03.2020|    5,604.90 |
-----------------------------------------------------------------------------------------------------------------------------------------------------------
27.12.2019                                                            Open Orders Report                                                               47
-----------------------------------------------------------------------------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------------------------------------------------------------------------
|SD Doc.|Material          |Long Material Number                    |Plnt|Name 1                             |Quantity|Req.Delivy|Conf Date |   Curr Price|
|---------------------------------------------------------------------------------------------------------------------------------------------------------|
|6019442|M007876R-24210000 |350-9300007876-24210000                 |1100|VME Tech, Inc.                     |      7 |28.02.2020|05.03.2020|        0.00 |
|6019442|385-9300000164-000|                                        |1100|VME Tech, Inc.                     |      7 |28.02.2020|05.03.2020|        0.00 |
|6019442|390-9300000028-003|                                        |1100|VME Tech, Inc.                     |      7 |28.02.2020|05.03.2020|        0.00 |
|6019443|XVR16-24210000    |                                        |1100|VME Tech, Inc.                     |      2 |31.08.2020|03.09.2020|    5,604.90 |
|6019443|M007876R-24210000 |350-9300007876-24210000                 |1100|VME Tech, Inc.                     |      2 |31.08.2020|03.09.2020|        0.00 |
|6019443|385-9300000164-000|                                        |1100|VME Tech, Inc.                     |      2 |31.08.2020|03.09.2020|        0.00 |
|6019443|390-9300000028-003|                                        |1100|VME Tech, Inc.                     |      2 |31.08.2020|03.09.2020|        0.00 |
|6019446|XVB603-14210000   |                                        |1100|J.F. TAYLOR                        |      3 |21.01.2020|21.01.2020|    4,594.00 |
|6019446|M7880R-14210000   |350-9300007880-14210000                 |1100|J.F. TAYLOR                        |      3 |21.01.2020|21.01.2020|        0.00 |
|6019448|BSP-VP881-L-C0013 |BSP-VP881-NDC-PCIE-LX-V-AXI             |1700|LOCKHEED MARTIN CORPORATION        |      1 |10.09.2019|31.01.2020|    6,000.00 |
|6019448|VP881-DNCNNC254   |VP881-K115-2-I-N-CC-000-4-00-8G         |1700|LOCKHEED MARTIN CORPORATION        |      2 |10.09.2019|31.01.2020|   25,000.00 |
|6019455|0090-08517        |                                        |1100|APPLIED MATERIALS INC-Dallas       |      2 |07.01.2020|07.01.2020|    1,844.42 |
|6019455|4-848909-CF000    |                                        |1100|APPLIED MATERIALS INC-Dallas       |      2 |07.01.2020|07.01.2020|        0.00 |
|6019455|S-82004420        |                                        |1100|APPLIED MATERIALS INC-Dallas       |      2 |07.01.2020|07.01.2020|        0.00 |
|6019455|350-657326-330300J|                                        |1100|APPLIED MATERIALS INC-Dallas       |      2 |07.01.2020|07.01.2020|        0.00 |
|6019456|6370-000055       |                                        |1700|ABACO SYSTEMS INC                  |      1 |06.01.2020|          |        0.00 |
|6019456|BSP-VP889-L-S0015 |BSP-VP889-FMC120-ETH-LX-V-AXI           |1700|ABACO SYSTEMS INC                  |      1 |06.01.2020|          |        0.00 |
|6019457|6370-000056       |6370-000056                             |1700|ABACO SYSTEMS INC                  |      1 |06.01.2020|          |        0.00 |
|6019458|XCR15-14210110    |                                        |1100|NAVAL AIR WARFARE CENTER           |     20 |19.02.2020|19.02.2020|    5,209.00 |
|6019458|M7844R-14210110   |350-9300657844-14210110                 |1100|NAVAL AIR WARFARE CENTER           |     20 |19.02.2020|19.02.2020|        0.00 |
|6019458|385-9300000153-000|                                        |1100|NAVAL AIR WARFARE CENTER           |     20 |19.02.2020|19.02.2020|        0.00 |
|6019469|IPN252-54322106   |                                        |1100|DRS ADVANCED ISR, LLC              |      2 |30.07.2019|19.02.2020|   20,235.00 |
|6019469|M7827R-54322106   |350-9300527827-54322106                 |1100|DRS ADVANCED ISR, LLC              |      2 |30.07.2019|19.02.2020|        0.00 |
|6019469|385-9300000165-000|                                        |1100|DRS ADVANCED ISR, LLC              |      2 |30.07.2019|19.02.2020|        0.00 |
|6019469|IPN252-54322106   |                                        |1100|DRS ADVANCED ISR, LLC              |      2 |24.06.2019|19.02.2020|   20,235.00 |
|6019469|M7827R-54322106   |350-9300527827-54322106                 |1100|DRS ADVANCED ISR, LLC              |      2 |24.06.2019|19.02.2020|        0.00 |
|6019469|385-9300000165-000|                                        |1100|DRS ADVANCED ISR, LLC              |      2 |24.06.2019|19.02.2020|        0.00 |
|6019469|IPN251RTM-106     |                                        |1100|DRS ADVANCED ISR, LLC              |      1 |14.08.2019|19.02.2020|    1,930.00 |
|6019469|350-9300000726-106|                                        |1100|DRS ADVANCED ISR, LLC              |      1 |14.08.2019|19.02.2020|        0.00 |
|6019469|IPN252-54322106   |                                        |1100|DRS ADVANCED ISR, LLC              |      4 |14.08.2019|19.02.2020|   20,235.00 |
|6019469|M7827R-54322106   |350-9300527827-54322106                 |1100|DRS ADVANCED ISR, LLC              |      4 |14.08.2019|19.02.2020|        0.00 |
|6019469|385-9300000165-000|                                        |1100|DRS ADVANCED ISR, LLC              |      4 |14.08.2019|19.02.2020|        0.00 |
|6019471|DSP220-1YS        |                                        |2000|GENERAL DYNAMICS INFORMATION       |      2 |31.01.2020|31.01.2020|   34,603.00 |
|6019471|DSP220-1YS        |                                        |2000|GENERAL DYNAMICS INFORMATION       |      8 |31.01.2020|24.03.2020|   34,603.00 |
|6019483|RCONRXMC2-2       |                                        |1800|ABACO SYSTEMS LTD                  |      2 |28.11.2019|10.12.2019|      597.05 |
|6019485|0090-08620        |                                        |1100|Celestica Electronics (M) SDN BHD  |      1 |02.03.2020|05.03.2020|    9,338.00 |
|6019486|0090-08620        |                                        |1100|Celestica Electronics (M) SDN BHD  |      8 |09.03.2020|12.03.2020|    9,338.00 |
|6019487|0090-08620        |                                        |1100|Celestica Electronics (M) SDN BHD  |      2 |16.03.2020|19.03.2020|    9,338.00 |
|6019490|M005821R-52001B   |350-9300525821-52001B                   |1100|GENERAL DYNAMICS ADVANCED          |      1 |06.09.2019|29.02.2020|        0.00 |
|6019499|PPC11A            |                                        |2000|LOCKHEED MARTIN - Syracuse         |      3 |30.12.2019|03.04.2020|    8,483.00 |
|6019501|NIC10G-00         |                                        |1100|CONCURRENT REAL-TIME               |      5 |16.12.2019|29.01.2020|    3,698.30 |
|6019501|87003022-R010     |                                        |1100|CONCURRENT REAL-TIME               |      5 |16.12.2019|29.01.2020|        0.00 |
|6019504|9300875565-100000 |                                        |1100|J-SQUARED TECHNOLOGIES, INC.       |     13 |21.10.2019|04.03.2020|    2,010.00 |
|6019504|M000875565R-100000|350-9300875565-100000                   |1100|J-SQUARED TECHNOLOGIES, INC.       |     13 |21.10.2019|04.03.2020|        0.00 |
|6019508|NIC10G-21-CCA     |                                        |1100|JEPICO CORPORATION                 |      2 |14.01.2020|09.04.2020|    2,432.88 |
|6019508|87003022-R013-CCA |                                        |1100|JEPICO CORPORATION                 |      2 |14.01.2020|09.04.2020|        0.00 |
|6019509|XVR16-24210120W03 |                                        |1100|ACETRONIX CO., LTD.                |     20 |10.12.2019|04.02.2020|    6,303.60 |
|6019509|M17876R-24210120W3|350-9301007876-24210120W03              |1100|ACETRONIX CO., LTD.                |     20 |10.12.2019|04.02.2020|        0.00 |
|6019509|385-9300000164-000|                                        |1100|ACETRONIX CO., LTD.                |     20 |10.12.2019|04.02.2020|        0.00 |
|6019509|390-9300000028-003|                                        |1100|ACETRONIX CO., LTD.                |     20 |10.12.2019|04.02.2020|        0.00 |
|6019511|0090-08517        |                                        |1100|APPLIED MATERIALS SE ASIA PTE LTD  |      1 |07.11.2019|07.01.2020|    1,844.42 |
|6019511|4-848909-CF000    |                                        |1100|APPLIED MATERIALS SE ASIA PTE LTD  |      1 |07.11.2019|07.01.2020|        0.00 |
|6019511|S-82004420        |                                        |1100|APPLIED MATERIALS SE ASIA PTE LTD  |      1 |07.11.2019|07.01.2020|        0.00 |
|6019511|350-657326-330300J|                                        |1100|APPLIED MATERIALS SE ASIA PTE LTD  |      1 |07.11.2019|07.01.2020|        0.00 |
|6019514|VP869-ASY-S0014   |VP869-VU9P-2-C-AC-172-801-172-03-20G    |1700|Dedicated Systems                  |      1 |10.01.2020|14.02.2020|   81,884.00 |
|6019514|BSP-VP869-L-S0005 |BSP-VP869-FMC172-ZIP000-FMC172-ETHLXVAXI|1700|Dedicated Systems                  |      1 |10.01.2020|10.01.2020|    8,000.00 |
|6019515|XVB603-14100010W01|                                        |1100|THE BOEING COMPANY                 |      5 |13.12.2019|05.03.2020|    4,149.00 |
|6019515|M7880R-14100010W01|350-9300007880-14100010W01              |1100|THE BOEING COMPANY                 |      5 |13.12.2019|05.03.2020|        0.00 |
-----------------------------------------------------------------------------------------------------------------------------------------------------------
27.12.2019                                                            Open Orders Report                                                               48
-----------------------------------------------------------------------------------------------------------------------------------------------------------
-----------------------------------------------------------------------------------------------------------------------------------------------------------
|SD Doc.|Material          |Long Material Number                    |Plnt|Name 1                             |Quantity|Req.Delivy|Conf Date |   Curr Price|
|---------------------------------------------------------------------------------------------------------------------------------------------------------|
|6019515|NRE-MAP-SBC       |                                        |1100|THE BOEING COMPANY                 |      1 |13.12.2019|13.12.2019|   29,060.00 |
|6019519|PPCM2-5QA         |                                        |2000|L3HARRIS                           |      1 |13.09.2019|08.04.2020|        0.00 |
|6019521|RAR15X-1084DCQ2   |RAR15-XMC-IT-1084DC1Q2                  |1800|ABACO SYSTEMS LTD                  |      3 |01.06.2020|01.06.2020|    1,480.60 |
|6019521|1400-118          |                                        |1800|ABACO SYSTEMS LTD                  |      3 |01.06.2020|01.06.2020|        0.00 |
|6019521|2RAR15X-1084DCQ2  |2RAR15-XMC-IT-1084DC1Q2                 |1800|ABACO SYSTEMS LTD                  |      3 |01.06.2020|01.06.2020|        0.00 |
|6019522|EP2A-2UM          |                                        |2000|NAVAL UNDERSEA WARFARE CENTER      |     10 |28.01.2020|27.04.2020|   11,562.00 |
|6019522|EP2A-2UM          |                                        |2000|NAVAL UNDERSEA WARFARE CENTER      |     10 |28.01.2020|05.05.2020|   11,562.00 |
|6019522|EP2A-2UM          |                                        |2000|NAVAL UNDERSEA WARFARE CENTER      |     10 |28.01.2020|11.05.2020|   11,562.00 |
|6019522|EP2A-2UM          |                                        |2000|NAVAL UNDERSEA WARFARE CENTER      |     10 |28.01.2020|18.05.2020|   11,562.00 |
|6019522|EP2A-2UM          |                                        |2000|NAVAL UNDERSEA WARFARE CENTER      |      5 |28.01.2020|26.05.2020|   11,562.00 |
|6019531|ICS-1640A-000/009 |                                        |2000|MERCURY SYSTEMS                    |     10 |17.04.2020|17.04.2020|   12,935.00 |
|6019531|ICS-1620A-000/002 |                                        |2000|MERCURY SYSTEMS                    |     16 |17.04.2020|17.04.2020|   12,935.00 |
|6019532|XVB602-13120010   |                                        |1100|PLASSER AMERICAN CORPORATION       |     16 |21.02.2020|21.02.2020|    5,235.00 |
|6019532|M7867R-13120010   |350-9300007867-13120010                 |1100|PLASSER AMERICAN CORPORATION       |     16 |21.02.2020|21.02.2020|        0.00 |
|6019532|385-9300000144-000|                                        |1100|PLASSER AMERICAN CORPORATION       |     16 |21.02.2020|21.02.2020|        0.00 |
|6019532|ACC-0627-100000   |                                        |1100|PLASSER AMERICAN CORPORATION       |     12 |24.01.2020|24.01.2020|      852.00 |
|6019532|S0627R-100000     |332-9300800627-100000                   |1100|PLASSER AMERICAN CORPORATION       |     12 |24.01.2020|24.01.2020|        0.00 |
|6019542|VTM29-1200        |                                        |1100|ABACO SYSTEMS LTD                  |      5 |17.01.2020|18.02.2020|      817.75 |
|6019542|M800716R-1200     |350-9300800716-1200                     |1100|ABACO SYSTEMS LTD                  |      5 |17.01.2020|18.02.2020|        0.00 |
|6019543|XVB603-14210000   |                                        |1100|ABACO SYSTEMS LTD                  |      5 |17.01.2020|24.03.2020|    3,422.44 |
|6019543|M7880R-14210000   |350-9300007880-14210000                 |1100|ABACO SYSTEMS LTD                  |      5 |17.01.2020|24.03.2020|        0.00 |
|6019547|CA3D1L24C1A       |                                        |1100|MKS TEGA LTD                       |      6 |01.12.2019|31.01.2020|    1,997.00 |
|6019562|DOC-PLM           |                                        |1100|BAE Systems                        |      1 |05.09.2019|          |      500.00 |
|6019562|42G3390-0004      |                                        |1100|BAE Systems                        |     34 |24.09.2019|          |        0.75 |
|6019562|42G4610-0075      |                                        |1100|BAE Systems                        |    616 |24.09.2019|          |       57.95 |
|6019562|42G4700-0008      |                                        |1100|BAE Systems                        |     34 |24.09.2019|          |       69.15 |
|6019566|0090-08517        |                                        |1100|APPLIED MATERIALS INC-Dallas       |      1 |20.01.2020|20.01.2020|    1,844.42 |
|6019566|4-848909-CF000    |                                        |1100|APPLIED MATERIALS INC-Dallas       |      1 |20.01.2020|20.01.2020|        0.00 |
|6019566|S-82004420        |                                        |1100|APPLIED MATERIALS INC-Dallas       |      1 |20.01.2020|20.01.2020|        0.00 |
|6019566|350-657326-330300J|                                        |1100|APPLIED MATERIALS INC-Dallas       |      1 |20.01.2020|20.01.2020|        0.00 |
|6019567|MILESTONE-PLM     |                                        |2000|LOCKHEED MARTIN - Syracuse         |      1 |29.08.2019|23.12.2019|   17,500.00 |
|6019567|MILESTONE-PLM     |                                        |2000|LOCKHEED MARTIN - Syracuse         |      1 |26.09.2019|23.12.2019|   70,000.00 |
|6019567|MILESTONE-PLM     |                                        |2000|LOCKHEED MARTIN - Syracuse         |      1 |10.10.2019|23.12.2019|  140,000.00 |
|6019567|MILESTONE-PLM     |                                        |2000|LOCKHEED MARTIN - Syracuse         |      1 |16.01.2020|16.01.2020|   70,000.00 |
|6019567|MILESTONE-PLM     |                                        |2000|LOCKHEED MARTIN - Syracuse         |      1 |07.05.2020|07.05.2020|   35,000.00 |
|6019567|MILESTONE-PLM     |                                        |2000|LOCKHEED MARTIN - Syracuse         |      1 |04.06.2020|04.06.2020|   17,500.00 |
|6019567|NRE-MAP-SBC       |                                        |2000|LOCKHEED MARTIN - Syracuse         |      1 |30.08.2020|30.08.2020|   33,985.00 |
|6019570|93007807-524011L21|                                        |1100|ABACO SYSTEMS LTD                  |     15 |10.03.2020|10.03.2020|    4,808.00 |
|6019570|M007807R-524011L21|350-93007807-524011L21                  |1100|ABACO SYSTEMS LTD                  |     15 |10.03.2020|10.03.2020|        0.00 |
|6019570|385-000123-000    |                                        |1100|ABACO SYSTEMS LTD                  |     15 |10.03.2020|10.03.2020|        0.00 |
|6019570|42G7690-0001      |                                        |1100|ABACO SYSTEMS LTD                  |     15 |10.03.2020|10.03.2020|        0.00 |
|6019571|M7833R-2533010306 |350-9300527833-2533010306               |1100|ABACO SYSTEMS LTD                  |      1 |26.09.2019|21.01.2020|        0.00 |
|6019573|EPMC-1553-8TW     |                                        |1800|MERCURY SYSTEMS INC                |      1 |03.12.2019|11.12.2019|   13,862.00 |
|6019573|1400-083          |                                        |1800|MERCURY SYSTEMS INC                |      1 |03.12.2019|11.12.2019|        0.00 |
|6019573|2EPMC-1553-8TW    |                                        |1800|MERCURY SYSTEMS INC                |      1 |03.12.2019|11.12.2019|        0.00 |
|6019573|1400-078          |                                        |1800|MERCURY SYSTEMS INC                |      1 |03.12.2019|11.12.2019|        0.00 |
|6019573|2220-004          |                                        |1800|MERCURY SYSTEMS INC                |      1 |03.12.2019|11.12.2019|        0.00 |
|6019574|ICS-1620A-000     |                                        |2000|ADVANCED ACOUSTIC CONCEPTS         |      9 |17.02.2020|17.02.2020|   10,816.00 |
|6019574|ICS-1640A-002/005 |                                        |2000|ADVANCED ACOUSTIC CONCEPTS         |      9 |02.03.2020|02.03.2020|   10,270.00 |
|6019574|ICS-1620A-000     |                                        |2000|ADVANCED ACOUSTIC CONCEPTS         |      1 |17.02.2020|17.02.2020|   10,816.00 |
|6019574|ICS-1640A-002/005 |                                        |2000|ADVANCED ACOUSTIC CONCEPTS         |      1 |17.02.2020|17.02.2020|   10,270.00 |
|6019575|BLD-VPX-1572/003  |                                        |2000|BAE Systems                        |      4 |06.12.2019|          |   26,903.00 |
|6019575|CSAAPPROAR        |                                        |2000|BAE Systems                        |      1 |06.12.2019|27.12.2019|    1,250.00 |
|6019575|TEST DATA         |                                        |2000|BAE Systems                        |      3 |06.12.2019|27.12.2019|       77.00 |
|6019576|BLD-VPX-1572/003  |                                        |2000|BAE Systems                        |      7 |02.12.2019|14.02.2020|   26,903.00 |
|6019576|CSAAPPROAR        |                                        |2000|BAE Systems                        |      1 |02.12.2019|14.02.2020|    1,250.00 |
|6019576|TEST DATA         |                                        |2000|BAE Systems                        |      7 |02.12.2019|14.02.2020|       77.00 |
|6019578|RM981RC-1200000-CC|                                        |1100|CoreEL Technologies (I) Pvt. Ltd.  |     16 |04.11.2019|02.03.2020|    1,854.90 |
-----------------------------------------------------------------------------------------------------------------------------------------------------------
27.12.2019                                                            Open Orders Report                                                               49
-----------------------------------------------------------------------------------------------------------------------------------------------------------
